store_nbr,item_nbr,date,id,unit_sales,onpromotion,year,month,day,day_of_week,unit_sales_7d_avg,lag_1,lag_7,lag_30,rolling_std_7,is_weekend
24,2062912,2013-05-27,,0.0,0,2013,5,27,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-05-28,,0.0,0,2013,5,28,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-05-29,,0.0,0,2013,5,29,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-05-30,,0.0,0,2013,5,30,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-05-31,,0.0,0,2013,5,31,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-06-01,,0.0,0,2013,6,1,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-06-02,,0.0,0,2013,6,2,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-06-03,,0.0,0,2013,6,3,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-06-04,,0.0,0,2013,6,4,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-06-05,,0.0,0,2013,6,5,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-06-06,,0.0,0,2013,6,6,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-06-07,,0.0,0,2013,6,7,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-06-08,,0.0,0,2013,6,8,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-06-09,,0.0,0,2013,6,9,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-06-10,,0.0,0,2013,6,10,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-06-11,,0.0,0,2013,6,11,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-06-12,,0.0,0,2013,6,12,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-06-13,,0.0,0,2013,6,13,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-06-14,,0.0,0,2013,6,14,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-06-15,,0.0,0,2013,6,15,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-06-16,,0.0,0,2013,6,16,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-06-17,,0.0,0,2013,6,17,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-06-18,,0.0,0,2013,6,18,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-06-19,,0.0,0,2013,6,19,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-06-20,,0.0,0,2013,6,20,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-06-21,,0.0,0,2013,6,21,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-06-22,,0.0,0,2013,6,22,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-06-23,,0.0,0,2013,6,23,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-06-24,,0.0,0,2013,6,24,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-06-25,,0.0,0,2013,6,25,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-06-26,,0.0,0,2013,6,26,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-06-27,,0.0,0,2013,6,27,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-06-28,,0.0,0,2013,6,28,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-06-29,,0.0,0,2013,6,29,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-06-30,,0.0,0,2013,6,30,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-07-01,,0.0,0,2013,7,1,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-07-02,,0.0,0,2013,7,2,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-07-03,,0.0,0,2013,7,3,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-07-04,,0.0,0,2013,7,4,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-07-05,,0.0,0,2013,7,5,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-07-06,,0.0,0,2013,7,6,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-07-07,,0.0,0,2013,7,7,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-07-08,,0.0,0,2013,7,8,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-07-09,,0.0,0,2013,7,9,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-07-10,,0.0,0,2013,7,10,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-07-11,,0.0,0,2013,7,11,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-07-12,,0.0,0,2013,7,12,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-07-13,,0.0,0,2013,7,13,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-07-14,,0.0,0,2013,7,14,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-07-15,,0.0,0,2013,7,15,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-07-16,,0.0,0,2013,7,16,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-07-17,,0.0,0,2013,7,17,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-07-18,,0.0,0,2013,7,18,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-07-19,,0.0,0,2013,7,19,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-07-20,,0.0,0,2013,7,20,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-07-21,,0.0,0,2013,7,21,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-07-22,,0.0,0,2013,7,22,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-07-23,,0.0,0,2013,7,23,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-07-24,,0.0,0,2013,7,24,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-07-25,,0.0,0,2013,7,25,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-07-26,,0.0,0,2013,7,26,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-07-27,,0.0,0,2013,7,27,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-07-28,,0.0,0,2013,7,28,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-07-29,,0.0,0,2013,7,29,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-07-30,,0.0,0,2013,7,30,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-07-31,,0.0,0,2013,7,31,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-01,,0.0,0,2013,8,1,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-02,,0.0,0,2013,8,2,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-03,,0.0,0,2013,8,3,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-08-04,,0.0,0,2013,8,4,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-08-05,,0.0,0,2013,8,5,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-06,,0.0,0,2013,8,6,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-07,,0.0,0,2013,8,7,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-08,,0.0,0,2013,8,8,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-09,,0.0,0,2013,8,9,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-10,,0.0,0,2013,8,10,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-08-11,,0.0,0,2013,8,11,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-08-12,,0.0,0,2013,8,12,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-13,,0.0,0,2013,8,13,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-14,,0.0,0,2013,8,14,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-15,,0.0,0,2013,8,15,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-16,,0.0,0,2013,8,16,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-17,,0.0,0,2013,8,17,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-08-18,,0.0,0,2013,8,18,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-08-19,,0.0,0,2013,8,19,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-20,,0.0,0,2013,8,20,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-21,,0.0,0,2013,8,21,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-22,,0.0,0,2013,8,22,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-23,,0.0,0,2013,8,23,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-24,,0.0,0,2013,8,24,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-08-25,,0.0,0,2013,8,25,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-08-26,,0.0,0,2013,8,26,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-27,,0.0,0,2013,8,27,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-28,,0.0,0,2013,8,28,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-29,,0.0,0,2013,8,29,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-30,,0.0,0,2013,8,30,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-08-31,,0.0,0,2013,8,31,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-09-01,,0.0,0,2013,9,1,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-09-02,,0.0,0,2013,9,2,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-09-03,,0.0,0,2013,9,3,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-09-04,,0.0,0,2013,9,4,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-09-05,,0.0,0,2013,9,5,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-09-06,,0.0,0,2013,9,6,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-09-07,,0.0,0,2013,9,7,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-09-08,,0.0,0,2013,9,8,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-09-09,,0.0,0,2013,9,9,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-09-10,,0.0,0,2013,9,10,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-09-11,,0.0,0,2013,9,11,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-09-12,,0.0,0,2013,9,12,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-09-13,,0.0,0,2013,9,13,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-09-14,,0.0,0,2013,9,14,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-09-15,,0.0,0,2013,9,15,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-09-16,,0.0,0,2013,9,16,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-09-17,,0.0,0,2013,9,17,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-09-18,,0.0,0,2013,9,18,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-09-19,,0.0,0,2013,9,19,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-09-20,,0.0,0,2013,9,20,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-09-21,,0.0,0,2013,9,21,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-09-22,,0.0,0,2013,9,22,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-09-23,,0.0,0,2013,9,23,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-09-24,,0.0,0,2013,9,24,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-09-25,,0.0,0,2013,9,25,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-09-26,,0.0,0,2013,9,26,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-09-27,,0.0,0,2013,9,27,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-09-28,,0.0,0,2013,9,28,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-09-29,,0.0,0,2013,9,29,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-09-30,,0.0,0,2013,9,30,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-01,,0.0,0,2013,10,1,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-02,,0.0,0,2013,10,2,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-03,,0.0,0,2013,10,3,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-04,,0.0,0,2013,10,4,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-05,,0.0,0,2013,10,5,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-10-06,,0.0,0,2013,10,6,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-10-07,,0.0,0,2013,10,7,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-08,,0.0,0,2013,10,8,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-09,,0.0,0,2013,10,9,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-10,,0.0,0,2013,10,10,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-11,,0.0,0,2013,10,11,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-12,,0.0,0,2013,10,12,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-10-13,,0.0,0,2013,10,13,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-10-14,,0.0,0,2013,10,14,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-15,,0.0,0,2013,10,15,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-16,,0.0,0,2013,10,16,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-17,,0.0,0,2013,10,17,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-18,,0.0,0,2013,10,18,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-19,,0.0,0,2013,10,19,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-10-20,,0.0,0,2013,10,20,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-10-21,,0.0,0,2013,10,21,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-22,,0.0,0,2013,10,22,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-23,,0.0,0,2013,10,23,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-24,,0.0,0,2013,10,24,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-25,,0.0,0,2013,10,25,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-26,,0.0,0,2013,10,26,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-10-27,,0.0,0,2013,10,27,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-10-28,,0.0,0,2013,10,28,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-29,,0.0,0,2013,10,29,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-30,,0.0,0,2013,10,30,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-10-31,,0.0,0,2013,10,31,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-11-01,,0.0,0,2013,11,1,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-11-02,,0.0,0,2013,11,2,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-11-03,,0.0,0,2013,11,3,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-11-04,,0.0,0,2013,11,4,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-11-05,,0.0,0,2013,11,5,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-11-06,,0.0,0,2013,11,6,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-11-07,,0.0,0,2013,11,7,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-11-08,,0.0,0,2013,11,8,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-11-09,,0.0,0,2013,11,9,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-11-10,,0.0,0,2013,11,10,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-11-11,,0.0,0,2013,11,11,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-11-12,,0.0,0,2013,11,12,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-11-13,,0.0,0,2013,11,13,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-11-14,,0.0,0,2013,11,14,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-11-15,,0.0,0,2013,11,15,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-11-16,,0.0,0,2013,11,16,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-11-17,,0.0,0,2013,11,17,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-11-18,,0.0,0,2013,11,18,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-11-19,,0.0,0,2013,11,19,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-11-20,,0.0,0,2013,11,20,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-11-21,,0.0,0,2013,11,21,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-11-22,,0.0,0,2013,11,22,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-11-23,,0.0,0,2013,11,23,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-11-24,,0.0,0,2013,11,24,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-11-25,,0.0,0,2013,11,25,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-11-26,,0.0,0,2013,11,26,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-11-27,,0.0,0,2013,11,27,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-11-28,,0.0,0,2013,11,28,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-11-29,,0.0,0,2013,11,29,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-11-30,,0.0,0,2013,11,30,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-12-01,,0.0,0,2013,12,1,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-12-02,,0.0,0,2013,12,2,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-12-03,,0.0,0,2013,12,3,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-12-04,,0.0,0,2013,12,4,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-12-05,,0.0,0,2013,12,5,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-12-06,,0.0,0,2013,12,6,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-12-07,,0.0,0,2013,12,7,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-12-08,,0.0,0,2013,12,8,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-12-09,,0.0,0,2013,12,9,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-12-10,,0.0,0,2013,12,10,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-12-11,,0.0,0,2013,12,11,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-12-12,,0.0,0,2013,12,12,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-12-13,,0.0,0,2013,12,13,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-12-14,,0.0,0,2013,12,14,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-12-15,,0.0,0,2013,12,15,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-12-16,,0.0,0,2013,12,16,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-12-17,,0.0,0,2013,12,17,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-12-18,,0.0,0,2013,12,18,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-12-19,,0.0,0,2013,12,19,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-12-20,,0.0,0,2013,12,20,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-12-21,,0.0,0,2013,12,21,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-12-22,,0.0,0,2013,12,22,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-12-23,,0.0,0,2013,12,23,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-12-24,,0.0,0,2013,12,24,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-12-25,,0.0,0,2013,12,25,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-12-26,,0.0,0,2013,12,26,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-12-27,,0.0,0,2013,12,27,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-12-28,,0.0,0,2013,12,28,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-12-29,,0.0,0,2013,12,29,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2013-12-30,,0.0,0,2013,12,30,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2013-12-31,,0.0,0,2013,12,31,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-01,,0.0,0,2014,1,1,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-02,,0.0,0,2014,1,2,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-03,,0.0,0,2014,1,3,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-04,,0.0,0,2014,1,4,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2014-01-05,,0.0,0,2014,1,5,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2014-01-06,,0.0,0,2014,1,6,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-07,,0.0,0,2014,1,7,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-08,,0.0,0,2014,1,8,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-09,,0.0,0,2014,1,9,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-10,,0.0,0,2014,1,10,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-11,,0.0,0,2014,1,11,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2014-01-12,,0.0,0,2014,1,12,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2014-01-13,,0.0,0,2014,1,13,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-14,,0.0,0,2014,1,14,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-15,,0.0,0,2014,1,15,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-16,,0.0,0,2014,1,16,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-17,,0.0,0,2014,1,17,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-18,,0.0,0,2014,1,18,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2014-01-19,,0.0,0,2014,1,19,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2014-01-20,,0.0,0,2014,1,20,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-21,,0.0,0,2014,1,21,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-22,,0.0,0,2014,1,22,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-23,,0.0,0,2014,1,23,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-24,,0.0,0,2014,1,24,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-25,,0.0,0,2014,1,25,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2014-01-26,,0.0,0,2014,1,26,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2014-01-27,,0.0,0,2014,1,27,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-28,,0.0,0,2014,1,28,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-29,,0.0,0,2014,1,29,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-30,,0.0,0,2014,1,30,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-01-31,,0.0,0,2014,1,31,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-02-01,,0.0,0,2014,2,1,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2014-02-02,,0.0,0,2014,2,2,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2014-02-03,,0.0,0,2014,2,3,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-02-04,,0.0,0,2014,2,4,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-02-05,,0.0,0,2014,2,5,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-02-06,,0.0,0,2014,2,6,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-02-07,,0.0,0,2014,2,7,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-02-08,,0.0,0,2014,2,8,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2014-02-09,,0.0,0,2014,2,9,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2014-02-10,,0.0,0,2014,2,10,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-02-11,,0.0,0,2014,2,11,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-02-12,,0.0,0,2014,2,12,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-02-13,,0.0,0,2014,2,13,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-02-14,,0.0,0,2014,2,14,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-02-15,,0.0,0,2014,2,15,5,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2014-02-16,,0.0,0,2014,2,16,6,0.0,0.0,0.0,0.0,0.0,1
24,2062912,2014-02-17,,0.0,0,2014,2,17,0,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-02-18,,0.0,0,2014,2,18,1,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-02-19,,0.0,0,2014,2,19,2,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-02-20,,0.0,0,2014,2,20,3,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-02-21,,0.0,0,2014,2,21,4,0.0,0.0,0.0,0.0,0.0,0
24,2062912,2014-02-22,,0.0,0,2014,2,22,5,0.0,0.0,0.0,0.0,0.0,1
